,index,pose,keypoints
14,14,HOLD,"[0.0, 0.0, 0.0, -0.2079646017699115, -0.02654867256637168, -8.303078677402711e-05, -0.42035398230088494, -0.12389380530973451, -0.00012824353072623813, -0.5707964601769911, -0.20353982300884957, -0.00016927424895416896, -0.6991150442477876, -0.2610619469026549, -0.00020982794046266466, -0.37610619469026546, -0.4557522123893805, -5.5507237648769264e-05, -0.5088495575221239, -0.6327433628318584, -0.00012115647087974408, -0.5796460176991151, -0.7433628318584071, -0.0001809737374230987, -0.6283185840707964, -0.8451327433628318, -0.00022577564449301386, -0.2743362831858407, -0.5176991150442478, -7.254152314453576e-05, -0.37168141592920356, -0.7433628318584071, -0.00012119149025690818, -0.42920353982300885, -0.8805309734513275, -0.00016872928513754308, -0.47345132743362833, -0.9867256637168141, -0.00020655054214645854, -0.1592920353982301, -0.5353982300884956, -0.00010537116313267121, -0.22123893805309736, -0.7566371681415929, -0.0001582371863313644, -0.26991150442477874, -0.8893805309734514, -0.00019570152426579934, -0.3141592920353982, -1.0, -0.00022604767310272853, -0.035398230088495575, -0.5132743362831859, -0.00014783596153144867, -0.061946902654867256, -0.6814159292035398, -0.0001972596846256799, -0.084070796460177, -0.7920353982300885, -0.00021653375970443316, -0.11061946902654868, -0.8938053097345132, -0.00023158844901261655]"
15,15,HOLD,"[0.0, 0.0, 0.0, -0.2088888888888889, -0.02666666666666667, -8.492947828598415e-05, -0.4222222222222222, -0.11555555555555555, -0.00013221293235978415, -0.5733333333333334, -0.19111111111111112, -0.00017519041444024374, -0.7066666666666667, -0.24888888888888888, -0.000217572893154233, -0.39111111111111113, -0.4533333333333333, -5.426131978790888e-05, -0.5244444444444445, -0.6311111111111111, -0.00011944815892472131, -0.5955555555555555, -0.7377777777777778, -0.0001805042844198902, -0.6488888888888888, -0.84, -0.0002269044473286562, -0.28444444444444444, -0.52, -7.13366556018021e-05, -0.38666666666666666, -0.7422222222222222, -0.00011937145105826453, -0.4444444444444444, -0.8755555555555555, -0.00016762716450784864, -0.4888888888888889, -0.9822222222222222, -0.0002064480339006675, -0.1688888888888889, -0.5333333333333333, -0.00010463969123192227, -0.23555555555555555, -0.7555555555555555, -0.00015724335655729898, -0.28, -0.8888888888888888, -0.00019551791626705987, -0.3244444444444444, -1.0, -0.00022685371715321404, -0.044444444444444446, -0.5111111111111111, -0.0001478639199849062, -0.07111111111111111, -0.6844444444444444, -0.0001969522192593508, -0.09777777777777778, -0.7955555555555556, -0.00021631334766905437, -0.12444444444444444, -0.8933333333333333, -0.00023178519022293485]"
16,16,HOLD,"[0.0, 0.0, 0.0, -0.21428571428571427, -0.017857142857142856, -8.608421668019974e-05, -0.4330357142857143, -0.10267857142857142, -0.0001342448361817564, -0.5892857142857143, -0.17857142857142858, -0.00017836729920744126, -0.7276785714285714, -0.23214285714285715, -0.0002217569028360852, -0.40625, -0.4419642857142857, -5.430022694977562e-05, -0.5535714285714286, -0.6116071428571429, -0.00012035399367376394, -0.6294642857142857, -0.71875, -0.00018146883621155446, -0.6875, -0.8169642857142857, -0.00022845554023856858, -0.30357142857142855, -0.5133928571428571, -7.197403107512506e-05, -0.42410714285714285, -0.7321428571428571, -0.0001220974544795845, -0.48660714285714285, -0.8660714285714286, -0.00017103454754696656, -0.53125, -0.9732142857142857, -0.0002102293412534603, -0.19196428571428573, -0.53125, -0.00010611259968561017, -0.26339285714285715, -0.7544642857142857, -0.00016264893571588907, -0.3169642857142857, -0.8883928571428571, -0.00020347452514281526, -0.36160714285714285, -1.0, -0.00023638244244012746, -0.0625, -0.5133928571428571, -0.00014999879781564727, -0.08928571428571429, -0.6875, -0.00020276683640142932, -0.11160714285714286, -0.7991071428571429, -0.00022451923885391523, -0.13839285714285715, -0.8973214285714286, -0.00024184887355335353]"
17,17,HOLD,"[0.0, 0.0, 0.0, -0.21266968325791855, -0.01809954751131222, -8.415750020402424e-05, -0.43891402714932126, -0.09502262443438914, -0.00013254742824017027, -0.6018099547511312, -0.16289592760180996, -0.0001775255634845096, -0.7375565610859729, -0.2081447963800905, -0.00022216765563045526, -0.416289592760181, -0.4343891402714932, -5.637470235689568e-05, -0.5701357466063348, -0.6018099547511312, -0.0001227734970227609, -0.6561085972850679, -0.7058823529411765, -0.00018375686162370197, -0.7149321266968326, -0.8054298642533937, -0.00023063834207802172, -0.3167420814479638, -0.5067873303167421, -7.546523483802665e-05, -0.43891402714932126, -0.7285067873303167, -0.00012580118878567216, -0.5067873303167421, -0.8597285067873304, -0.00017406041981580405, -0.5565610859728507, -0.9683257918552036, -0.00021279165621429383, -0.19909502262443438, -0.5294117647058824, -0.00011059679570413658, -0.2850678733031674, -0.755656108597285, -0.00016852145255054118, -0.3393665158371041, -0.8868778280542986, -0.00020773256028032785, -0.3891402714932127, -1.0, -0.00023920939222892322, -0.06787330316742081, -0.5158371040723982, -0.0001552083775539727, -0.09049773755656108, -0.6968325791855203, -0.00020883667901263353, -0.11312217194570136, -0.8099547511312217, -0.00022909602132490693, -0.13574660633484162, -0.9140271493212669, -0.00024505555266341307]"
18,18,HOLD,"[0.0, 0.0, 0.0, -0.21363636363636362, -0.013636363636363636, -8.632149583950815e-05, -0.43636363636363634, -0.08181818181818182, -0.00013839909843459903, -0.6045454545454545, -0.14545454545454545, -0.00018608929964665838, -0.7454545454545455, -0.18636363636363637, -0.00023379025340117013, -0.42727272727272725, -0.42272727272727273, -6.884204853024172e-05, -0.5909090909090909, -0.5909090909090909, -0.00013757175379215493, -0.6772727272727272, -0.6909090909090909, -0.00019871991333673123, -0.740909090909091, -0.7863636363636364, -0.00024563205380368137, -0.32727272727272727, -0.5, -8.801129598545934e-05, -0.4590909090909091, -0.7181818181818181, -0.00014087626408483672, -0.5318181818181819, -0.8545454545454545, -0.00018977169830727483, -0.5818181818181818, -0.9590909090909091, -0.00022915668652853004, -0.20909090909090908, -0.5272727272727272, -0.00012262925880913205, -0.29545454545454547, -0.75, -0.00018266240510110326, -0.35, -0.8863636363636364, -0.00022493132680691277, -0.40454545454545454, -1.0, -0.000258872463649337, -0.08181818181818182, -0.5136363636363637, -0.00016637032210863625, -0.10454545454545454, -0.6909090909090909, -0.00022224447811228484, -0.1318181818181818, -0.8045454545454546, -0.00024485155468674047, -0.16363636363636364, -0.9090909090909091, -0.0002626935108416071]"
19,19,HOLD,"[0.0, 0.0, 0.0, -0.2175925925925926, -0.004629629629629629, -8.728267706367185e-05, -0.44907407407407407, -0.07407407407407407, -0.00013743757972551197, -0.6157407407407407, -0.13425925925925927, -0.00018330319003638878, -0.7638888888888888, -0.16666666666666666, -0.00022916875723047973, -0.4444444444444444, -0.4212962962962963, -6.294793823929328e-05, -0.6157407407407407, -0.5787037037037037, -0.00013211949499381394, -0.7083333333333334, -0.6805555555555556, -0.00019484591579260128, -0.7777777777777778, -0.7777777777777778, -0.00024284709188385727, -0.3472222222222222, -0.5, -8.199972388909402e-05, -0.49074074074074076, -0.7175925925925926, -0.00013467356954448233, -0.5694444444444444, -0.8472222222222222, -0.00018431377851013263, -0.6296296296296297, -0.9537037037037037, -0.0002239459347254648, -0.23148148148148148, -0.5324074074074074, -0.00011722441326677279, -0.32407407407407407, -0.7546296296296297, -0.0001779022952057645, -0.38425925925925924, -0.8888888888888888, -0.00022025963924813632, -0.4444444444444444, -1.0, -0.0002535612854829489, -0.09722222222222222, -0.5231481481481481, -0.00016189812039599957, -0.12962962962962962, -0.7037037037037037, -0.00021736717553866715, -0.1574074074074074, -0.8148148148148148, -0.00023910688317748714, -0.19444444444444445, -0.9166666666666666, -0.000256167677941582]"
20,20,HOLD,"[0.0, 0.0, 0.0, -0.22274881516587677, 0.004739336492890996, -9.059421602178859e-05, -0.46445497630331756, -0.052132701421800945, -0.00014069013675967434, -0.6445497630331753, -0.10900473933649289, -0.00018638384134443784, -0.7962085308056872, -0.14218009478672985, -0.00023137795053547363, -0.4786729857819905, -0.4075829383886256, -5.951362912425267e-05, -0.6635071090047393, -0.5592417061611374, -0.00012910729114073483, -0.7630331753554502, -0.6635071090047393, -0.00019254375892388081, -0.8341232227488151, -0.7535545023696683, -0.00024106441152764492, -0.38388625592417064, -0.4976303317535545, -7.721704284039489e-05, -0.5450236966824644, -0.7061611374407583, -0.00013148558002672823, -0.6350710900473934, -0.8341232227488151, -0.00018354361646143516, -0.7014218009478673, -0.9383886255924171, -0.00022490899275989662, -0.26540284360189575, -0.5355450236966824, -0.00011195197620823255, -0.3791469194312796, -0.7535545023696683, -0.00017583392515161926, -0.45023696682464454, -0.8862559241706162, -0.00022286594468995627, -0.5118483412322274, -1.0, -0.0002590385664542342, -0.12796208530805686, -0.5355450236966824, -0.00015632087222368002, -0.16587677725118483, -0.7156398104265402, -0.00021550969691798354, -0.1990521327014218, -0.8341232227488151, -0.00024181056422240132, -0.23222748815165878, -0.9383886255924171, -0.000261749447845642]"
21,21,HOLD,"[0.0, 0.0, 0.0, -0.22380952380952382, -0.009523809523809525, -8.874908269087016e-05, -0.46190476190476193, -0.07142857142857142, -0.00013738170977785016, -0.6333333333333333, -0.12857142857142856, -0.00018295691128923322, -0.7857142857142857, -0.1619047619047619, -0.00022785453571375888, -0.4666666666666667, -0.41904761904761906, -5.0784786740196286e-05, -0.6428571428571429, -0.580952380952381, -0.00012209340222460425, -0.7428571428571429, -0.680952380952381, -0.00018755157790649048, -0.8142857142857143, -0.7761904761904762, -0.0002368868213529768, -0.37142857142857144, -0.5047619047619047, -6.999225047298383e-05, -0.5190476190476191, -0.719047619047619, -0.00012514419323557443, -0.6095238095238096, -0.8476190476190476, -0.0001783333825419017, -0.680952380952381, -0.9523809523809523, -0.00021939161634796685, -0.2523809523809524, -0.5428571428571428, -0.00010658902783404756, -0.36666666666666664, -0.7714285714285715, -0.0001693698196389516, -0.44285714285714284, -0.8952380952380953, -0.00021033488570859998, -0.5142857142857142, -1.0, -0.00024173734445582796, -0.11428571428571428, -0.5428571428571428, -0.00015322219405071617, -0.1523809523809524, -0.7238095238095238, -0.00020837412350869857, -0.18571428571428572, -0.8380952380952381, -0.00022780935326428183, -0.21904761904761905, -0.9380952380952381, -0.00024241557790335698]"
22,22,HOLD,"[0.0, 0.0, 0.0, -0.2175925925925926, -0.009259259259259259, -7.955371870830656e-05, -0.4351851851851852, -0.09259259259259259, -0.00012529551485690254, -0.5972222222222222, -0.1712962962962963, -0.00016871664486341455, -0.7361111111111112, -0.20833333333333334, -0.0002131218120269367, -0.4212962962962963, -0.42592592592592593, -5.7875219658695994e-05, -0.5740740740740741, -0.6064814814814815, -0.00013203830754383294, -0.6574074074074074, -0.7129629629629629, -0.00019654499456078366, -0.7222222222222222, -0.8055555555555556, -0.00024334019415148432, -0.3194444444444444, -0.5046296296296297, -8.089787588419186e-05, -0.44907407407407407, -0.7361111111111112, -0.00013903396293312863, -0.5277777777777778, -0.8703703703703703, -0.0001918679960713508, -0.5879629629629629, -0.9722222222222222, -0.0002312170129772855, -0.19907407407407407, -0.5370370370370371, -0.00011904809954609584, -0.2962962962962963, -0.7685185185185185, -0.0001821387105883437, -0.3611111111111111, -0.8935185185185185, -0.00021986393209200768, -0.4166666666666667, -1.0, -0.0002477651664041976, -0.06481481481481481, -0.5277777777777778, -0.000166073309942655, -0.09259259259259259, -0.7129629629629629, -0.00022040844535729952, -0.12037037037037036, -0.8240740740740741, -0.00023698560775773945, -0.14814814814814814, -0.9212962962962963, -0.0002485083273253121]"
23,23,HOLD,"[0.0, 0.0, 0.0, -0.2088888888888889, -0.02666666666666667, -8.270448905060826e-05, -0.41333333333333333, -0.1288888888888889, -0.00012770328053332176, -0.56, -0.2222222222222222, -0.00016847331287294764, -0.6933333333333334, -0.27111111111111114, -0.00020994200271199284, -0.36444444444444446, -0.4488888888888889, -6.793872974147538e-05, -0.49777777777777776, -0.6355555555555555, -0.00014110824096696384, -0.5733333333333334, -0.7511111111111111, -0.00020314743745820528, -0.6266666666666667, -0.8444444444444444, -0.00024838635287513473, -0.26222222222222225, -0.5111111111111111, -8.772397003402451e-05, -0.3688888888888889, -0.7422222222222222, -0.0001469194123661863, -0.4311111111111111, -0.88, -0.0001985993712660022, -0.48, -0.9911111111111112, -0.00023646673191087252, -0.14666666666666667, -0.5288888888888889, -0.00012198083727058576, -0.2222222222222222, -0.76, -0.00018887195946604152, -0.27111111111111114, -0.8933333333333333, -0.00022945280500746574, -0.31555555555555553, -1.0, -0.00025805323284695683, -0.013333333333333334, -0.5066666666666667, -0.0001646126041329252, -0.022222222222222223, -0.6888888888888889, -0.0002254624064945195, -0.035555555555555556, -0.8044444444444444, -0.0002482424573285395, -0.04888888888888889, -0.9022222222222223, -0.0002630211309773737]"
24,24,HOLD,"[0.0, 0.0, 0.0, -0.19480519480519481, -0.03896103896103896, -7.483252581048428e-05, -0.38961038961038963, -0.15584415584415584, -0.00011368851313327921, -0.5281385281385281, -0.2554112554112554, -0.00014995599619996604, -0.6493506493506493, -0.31601731601731603, -0.00018678503855724978, -0.31601731601731603, -0.4675324675324675, -5.6487982839321196e-05, -0.42857142857142855, -0.658008658008658, -0.0001232291186654217, -0.48484848484848486, -0.7748917748917749, -0.00018082465471369987, -0.5238095238095238, -0.8744588744588745, -0.00022326912870897466, -0.21212121212121213, -0.5194805194805194, -7.757377503222824e-05, -0.2987012987012987, -0.7532467532467533, -0.00013171727324445633, -0.3463203463203463, -0.8917748917748918, -0.00018076714655264223, -0.37662337662337664, -1.0, -0.00021705605407024465, -0.09523809523809523, -0.5281385281385281, -0.00011257670750076227, -0.15584415584415584, -0.7619047619047619, -0.00017716885478708243, -0.19047619047619047, -0.8917748917748918, -0.00021886431965719677, -0.22510822510822512, -1.0, -0.0002484518653514076, 0.030303030303030304, -0.49783549783549785, -0.00015512966646503168, 0.047619047619047616, -0.670995670995671, -0.00021751455505931639, 0.05627705627705628, -0.7878787878787878, -0.00024376074113097648, 0.05627705627705628, -0.8874458874458875, -0.00026063125849528853]"
25,25,HOLD,"[0.0, 0.0, 0.0, -0.18828451882845187, -0.058577405857740586, -7.555652612782411e-05, -0.36401673640167365, -0.18828451882845187, -0.00011530973796924775, -0.4895397489539749, -0.301255230125523, -0.000151640506909088, -0.602510460251046, -0.3682008368200837, -0.00018812706000745534, -0.26778242677824265, -0.4811715481171548, -6.10947621453306e-05, -0.3598326359832636, -0.6778242677824268, -0.00012797799289087362, -0.40585774058577406, -0.799163179916318, -0.00018373137332515727, -0.4393305439330544, -0.895397489539749, -0.00022477412791541918, -0.16317991631799164, -0.5230125523012552, -8.012593759263898e-05, -0.2217573221757322, -0.7573221757322176, -0.000134770054389348, -0.25523012552301255, -0.895397489539749, -0.00018308373394481796, -0.27615062761506276, -1.0, -0.000218815876790275, -0.04602510460251046, -0.5230125523012552, -0.0001125480898664635, -0.0794979079497908, -0.7489539748953975, -0.00017768585065030144, -0.100418410041841, -0.8744769874476988, -0.00022058208524044077, -0.12133891213389121, -0.9790794979079498, -0.00025118461245383667, 0.07112970711297072, -0.4769874476987448, -0.00015226674535394701, 0.11297071129707113, -0.6359832635983264, -0.0002176758756109909, 0.13389121338912133, -0.7447698744769874, -0.0002481103906732273, 0.1506276150627615, -0.8451882845188284, -0.00026750046432876673]"
26,26,HOLD,"[0.0, 0.0, 0.0, -0.17073170731707318, -0.07723577235772358, -7.046092108437481e-05, -0.3252032520325203, -0.22357723577235772, -0.00010743161818542898, -0.4349593495934959, -0.34146341463414637, -0.0001420022440096013, -0.540650406504065, -0.4146341463414634, -0.0001777323210088004, -0.2032520325203252, -0.491869918699187, -5.733510679891235e-05, -0.27235772357723576, -0.6910569105691057, -0.00012133833130625002, -0.3089430894308943, -0.8170731707317073, -0.00017459029608080822, -0.3333333333333333, -0.9146341463414634, -0.00021446165412846417, -0.09349593495934959, -0.524390243902439, -7.814009972886138e-05, -0.12601626016260162, -0.7560975609756098, -0.00013155848351860232, -0.14634146341463414, -0.8943089430894309, -0.00017919487603735914, -0.15853658536585366, -1.0, -0.00021446021550009686, 0.016260162601626018, -0.5121951219512195, -0.00011148608179778383, 0.012195121951219513, -0.7317073170731707, -0.00017588191177241966, 0.0040650406504065045, -0.8658536585365854, -0.00022041450144738483, -0.008130081300813009, -0.9715447154471545, -0.0002524755612324679, 0.12195121951219512, -0.45528455284552843, -0.00015151315243687853, 0.18292682926829268, -0.6056910569105691, -0.00021587933909541989, 0.22357723577235772, -0.7113821138211383, -0.00024644985874433626, 0.25203252032520324, -0.8048780487804879, -0.0002663680773628222]"
27,27,HOLD,"[0.0, 0.0, 0.0, -0.16532258064516128, -0.08870967741935484, -7.17358690551354e-05, -0.3064516129032258, -0.24193548387096775, -0.00011001785344204094, -0.40725806451612906, -0.3709677419354839, -0.00014625407513381474, -0.5080645161290323, -0.45161290322580644, -0.0001834544184782955, -0.16532258064516128, -0.5, -5.5855944165361304e-05, -0.21370967741935484, -0.7016129032258065, -0.0001204704096555852, -0.23387096774193547, -0.8266129032258065, -0.00017466633849356903, -0.24193548387096775, -0.9274193548387096, -0.0002147238292836516, -0.056451612903225805, -0.5201612903225806, -7.539162560846997e-05, -0.06854838709677419, -0.7540322580645161, -0.000128652393921551, -0.06854838709677419, -0.8911290322580645, -0.0001771433410940774, -0.06854838709677419, -1.0, -0.0002131422182319768, 0.04838709677419355, -0.5, -0.00010780659322326682, 0.06451612903225806, -0.7217741935483871, -0.00017138916456681567, 0.07258064516129033, -0.8508064516129032, -0.0002172295376493227, 0.07258064516129033, -0.9596774193548387, -0.00025041986135015064, 0.1532258064516129, -0.43951612903225806, -0.00014708364320648753, 0.22983870967741934, -0.5806451612903226, -0.00021054833464835418, 0.2782258064516129, -0.6774193548387096, -0.00024161645960693858, 0.31451612903225806, -0.7620967741935484, -0.0002620053639650487]"
28,28,HOLD,"[0.0, 0.0, 0.0, -0.16129032258064516, -0.09274193548387097, -7.753619208487302e-05, -0.29838709677419356, -0.25806451612903225, -0.00011690483463904079, -0.3911290322580645, -0.3951612903225806, -0.00015263698549796987, -0.4798387096774194, -0.4838709677419355, -0.000188556099363753, -0.14112903225806453, -0.5080645161290323, -5.954717080956034e-05, -0.1693548387096774, -0.7137096774193549, -0.0001246029217208346, -0.1774193548387097, -0.8387096774193549, -0.00017977839911933398, -0.1814516129032258, -0.9435483870967742, -0.00022084702082014382, -0.024193548387096774, -0.5241935483870968, -7.65571091856448e-05, -0.016129032258064516, -0.7580645161290323, -0.0001306763391032095, -0.008064516129032258, -0.8951612903225806, -0.00017960320532598332, -0.004032258064516129, -1.0, -0.00021589089761133646, 0.08064516129032258, -0.4959677419354839, -0.00010713517070333333, 0.11290322580645161, -0.717741935483871, -0.00017288308205419499, 0.12903225806451613, -0.842741935483871, -0.0002190094612951001, 0.13709677419354838, -0.9516129032258065, -0.0002518843820911022, 0.1814516129032258, -0.42338709677419356, -0.00014494112157328965, 0.2661290322580645, -0.5604838709677419, -0.0002110601424381378, 0.3225806451612903, -0.657258064516129, -0.00024282860695150118, 0.36693548387096775, -0.7419354838709677, -0.00026327669535709493]"
29,29,HOLD,"[0.0, 0.0, 0.0, -0.1532258064516129, -0.10887096774193548, -7.134494112063848e-05, -0.2782258064516129, -0.28225806451612906, -0.00010799722366195581, -0.3588709677419355, -0.42338709677419356, -0.00014245763101324968, -0.4475806451612903, -0.5161290322580645, -0.00017823404222647076, -0.0967741935483871, -0.5201612903225806, -5.650779333246379e-05, -0.11693548387096774, -0.7258064516129032, -0.00012119575444409011, -0.11693548387096774, -0.8548387096774194, -0.0001759176026420925, -0.11693548387096774, -0.9556451612903226, -0.00021706681378827028, 0.016129032258064516, -0.5282258064516129, -7.718276393429934e-05, 0.04032258064516129, -0.7580645161290323, -0.00013078921064654713, 0.056451612903225805, -0.8911290322580645, -0.0001802902071939077, 0.06854838709677419, -1.0, -0.00021741822282553728, 0.125, -0.4879032258064516, -0.00011058605256741132, 0.17338709677419356, -0.7016129032258065, -0.00017523887878384369, 0.1935483870967742, -0.8306451612903226, -0.00022200486633486372, 0.20967741935483872, -0.9395161290322581, -0.00025601814872235106, 0.21774193548387097, -0.40725806451612906, -0.00015069469850310441, 0.31451612903225806, -0.5403225806451613, -0.00021560336053291684, 0.375, -0.6290322580645161, -0.00024710561700325867, 0.42338709677419356, -0.7137096774193549, -0.0002679721846928236]"
30,30,HOLD,"[0.0, 0.0, 0.0, -0.1469387755102041, -0.12244897959183673, -6.911205778216791e-05, -0.2571428571428571, -0.31020408163265306, -0.00010341051666004279, -0.32653061224489793, -0.46122448979591835, -0.00013559446275134438, -0.40408163265306124, -0.563265306122449, -0.0001692219132175004, -0.05714285714285714, -0.5346938775510204, -5.2368786151530414e-05, -0.05714285714285714, -0.746938775510204, -0.00011412407142675615, -0.04897959183673469, -0.8734693877551021, -0.0001669454111240101, -0.036734693877551024, -0.9795918367346939, -0.0002066832499956351, 0.061224489795918366, -0.5306122448979592, -7.323241891809834e-05, 0.11020408163265306, -0.7591836734693878, -0.00012198607612529542, 0.14285714285714285, -0.8938775510204081, -0.00016912529895400476, 0.1673469387755102, -1.0, -0.00020512334170290364, 0.1673469387755102, -0.4816326530612245, -0.00010670232001516246, 0.23673469387755103, -0.6938775510204082, -0.00016758322643890635, 0.27346938775510204, -0.8244897959183674, -0.00021304742950466177, 0.3020408163265306, -0.9306122448979591, -0.0002468317983213489, 0.2571428571428571, -0.39183673469387753, -0.00014671656782430008, 0.363265306122449, -0.5183673469387755, -0.00020837754243390862, 0.4326530612244898, -0.6081632653061224, -0.0002375394342008655, 0.4897959183673469, -0.6857142857142857, -0.0002570249832518]"
31,31,HOLD,"[0.0, 0.0, 0.0, -0.14107883817427386, -0.12863070539419086, -7.117178351551515e-05, -0.23651452282157676, -0.33195020746887965, -0.00010586032650281629, -0.2946058091286307, -0.4896265560165975, -0.00013785224622956795, -0.3651452282157676, -0.5975103734439834, -0.00017097913515764498, -0.02074688796680498, -0.5477178423236515, -5.6749441921699574e-05, 0.0, -0.7593360995850622, -0.0001186209142504772, 0.02074688796680498, -0.8879668049792531, -0.00017172332758971613, 0.04564315352697095, -0.9875518672199171, -0.00021208893475442356, 0.1037344398340249, -0.5352697095435685, -7.702885186522678e-05, 0.17012448132780084, -0.7634854771784232, -0.00012604714134173617, 0.21161825726141079, -0.8962655601659751, -0.00017335188229795163, 0.24896265560165975, -1.0, -0.0002098176515374327, 0.2033195020746888, -0.47717842323651455, -0.00010983114589298264, 0.29045643153526973, -0.6887966804979253, -0.00017215759441811858, 0.3360995850622407, -0.8132780082987552, -0.0002179571171444862, 0.37344398340248963, -0.91701244813278, -0.00025196430299043507, 0.29045643153526973, -0.3775933609958506, -0.00014927046194362293, 0.4107883817427386, -0.4979253112033195, -0.00021336949170129278, 0.4896265560165975, -0.5809128630705395, -0.00024411588921338046, 0.5560165975103735, -0.6556016597510373, -0.00026451924234751196]"
32,32,HOLD,"[0.0, 0.0, 0.0, -0.13135593220338984, -0.1440677966101695, -7.06049756137701e-05, -0.21610169491525424, -0.3601694915254237, -0.00010319930047682812, -0.2627118644067797, -0.5254237288135594, -0.00013312735141209653, -0.326271186440678, -0.635593220338983, -0.00016432335856988295, 0.025423728813559324, -0.5635593220338984, -5.214954020236534e-05, 0.0635593220338983, -0.7711864406779662, -0.00011300113908695998, 0.09745762711864407, -0.8983050847457628, -0.00016670517659164106, 0.13135593220338984, -1.0, -0.00020777081948596568, 0.1483050847457627, -0.538135593220339, -7.309789726165417e-05, 0.2330508474576271, -0.7627118644067796, -0.00012229727743163983, 0.288135593220339, -0.8983050847457628, -0.0001705862661072463, 0.3347457627118644, -1.0, -0.00020770128599543718, 0.2457627118644068, -0.4745762711864407, -0.00010706778556741926, 0.3474576271186441, -0.6822033898305084, -0.00017034169132807523, 0.4067796610169492, -0.8050847457627118, -0.00021664834411848425, 0.4533898305084746, -0.9067796610169492, -0.00025058349724924186, 0.326271186440678, -0.3686440677966102, -0.00014772005541220586, 0.4533898305084746, -0.4872881355932203, -0.0002114402935704642, 0.5423728813559322, -0.5677966101694916, -0.00024124975083618876, 0.614406779661017, -0.6398305084745762, -0.0002611650422758675]"
33,33,HOLD,"[0.0, 0.0, 0.0, -0.12446351931330472, -0.1630901287553648, -6.953848327677305e-05, -0.19742489270386265, -0.38197424892703863, -0.00010438226660676948, -0.2317596566523605, -0.5493562231759657, -0.00013701305162740535, -0.2875536480686695, -0.6652360515021459, -0.00017098331833589398, 0.06437768240343347, -0.5665236051502146, -5.28729814289738e-05, 0.11587982832618025, -0.776824034334764, -0.00011551976541324402, 0.15879828326180256, -0.9012875536480687, -0.00017067821226393883, 0.2017167381974249, -1.0, -0.00021229563658316927, 0.18454935622317598, -0.5321888412017167, -7.55043838002412e-05, 0.2875536480686695, -0.7553648068669528, -0.00012469048681420486, 0.3562231759656652, -0.8841201716738197, -0.00017284631522927329, 0.40772532188841204, -0.9871244635193133, -0.00020995439555499343, 0.27896995708154504, -0.4592274678111588, -0.00011100054860102428, 0.39914163090128757, -0.6609442060085837, -0.00017185553190521584, 0.4678111587982833, -0.7811158798283262, -0.00021458139796612767, 0.51931330472103, -0.8841201716738197, -0.00024634499775992607, 0.351931330472103, -0.351931330472103, -0.00015341448155582887, 0.4892703862660944, -0.463519313304721, -0.0002120075261489277, 0.5793991416309013, -0.5407725321888412, -0.0002362870497098569, 0.6566523605150214, -0.6094420600858369, -0.00025266281830382104]"
